latitude,longitude,location_id
12.886305863422514,77.59636755026744,1
12.895975578056245,77.6010772155121,2
12.915629795901168,77.61119846517587,3
12.909589271733934,77.60097801237586,4
12.930069913698016,77.59449974234413,5
12.898656161571555,77.62613426437808,6
12.910413958261811,77.62237610121916,7
12.898178431738051,77.60242275386163,8
12.895018525077631,77.59498970157564,9
12.89280398684376,77.61491784512124,10
12.891134216510554,77.57940154249388,11
12.918086091078417,77.61438252489108,12
12.885322403007835,77.596644856210915,13
12.878202069728086,77.62386099793468,14
12.919070267681343,77.60361045990196,15
12.898615097873687,77.61737809179415,16
12.912121295951753,77.57896726779275,17
12.90649810596731,77.59205187046086,18
12.901286353772862,77.611430993319,19
12.900555911687142,77.6201148175926,20
12.88646970395854,77.60971056063552,21
12.913931033399,77.58788959128894,22
12.89106760811818,77.58564385835768,23
12.89067717440562,77.61342587835196,24
12.908023366421183,77.58549640029227,25
12.88329627924138,77.60555774321996,26
12.88596362396592,77.58904372214167,27
12.887424376128974,77.6023309722513,28
12.892721296310905,77.59112722276193,29
12.890388200902771,77.59332930410183,30
12.89412986022743,77.60527722067229,31
12.887643113435086,77.59794108861803,32
12.903103829451702,77.60096125836215,33
12.902577458230269,77.60708137251797,34
12.905463684496826,77.6027848620131,35
12.918475361230442,77.61403880975516,36
12.89908405438478,77.60729400468725,37
12.892139435776226,77.60763760185117,38
12.905132113184946,77.58786863710756,39
12.893034435478372,77.60156421312855,40
12.906371144681064,77.58734362138439,41
12.915125483923172,77.59812195097345,42
12.87523166587608,77.60251317859132,43
12.892545133062324,77.60314629625991,44
12.906466749670312,77.60470447806145,45
12.900041290373077,77.59148869155428,46
12.909191080391066,77.6027925259317,47
12.8885709051314,77.59881627439317,48
12.886315092036854,77.60218138050458,49
12.882931149297312,77.60518070460743,50
12.895058024916043,77.59491822536006,51
12.89803917178106,77.59236873146702,52
12.907834700734908,77.59189151498583,53
12.915681088401112,77.60802435196365,54
12.894256952068162,77.60948570153337,55
12.890750197619752,77.5768394566642,56
12.890510995076887,77.61533945186943,57
12.906703804286378,77.59948198344775,58
12.890195974807352,77.60479425883588,59
12.912103393965063,77.61085857386887,60
12.893008969210374,77.59693473578162,61
12.905974466048637,77.61980666697218,62
12.922765099026751,77.59368636735235,63
12.895172721565464,77.60421782170248,64
12.89342956529102,77.58713556598916,65
12.901789388068783,77.6043627515008,66
12.906573179299349,77.58939712856254,67
12.907810527977407,77.60123828956567,68
12.8961688028836,77.60030073841183,69
12.906364816269244,77.59217441678864,70
12.8992294741718,77.58491398695153,71
